adress_id,kreis_kreisfreie_stadt,ort,postleitzahl,strasse,hausnummer
17986,Landkreis Schwäbisch Hall,Kirchberg an der Jagst,74592,Crailsheimer Straße,1
3878,Landkreis Hohenlohekreis,Bretzfeld,74626,Maybachstraße,17
873,Kreisfreie Stadt Salzgitter,Salzgitter,38239,Eisenhüttenstraße,0
28252,Kreisfreie Stadt Krefeld,Krefeld,47807,Wilhelm-Stefen-Staße,2
28726,Landkreis Vulkaneifel,Gerolstein,54568,Raderstraße,15b
6109,Landkreis Fürstenfeldbruck,Gröbenzell,82194,Oppelner Str.,0
7312,Kreisfreie Stadt Berlin,Berlin,12524,Rudower Straße,88
4738,Kreisfreie Stadt Münster,Münster,48165,Marktallee,83
492,Landkreis Rheingau-Taunus-Kreis,Taunusstein,65232,Aarstraße,219
28295,Kreisfreie Stadt Münster,Münster,48151,Kappenberger Damm,149
13071,Kreisfreie Stadt Berlin,Berlin,10997,Köpenicker Straße,154a-157
24203,Kreis Stormarn,Reinbek,21465,Holsteiner Straße,34
23916,Kreis Herzogtum Lauenburg,Wentorf,21465,Stettiner Straße,2a
23498,Landkreis Schaumburg,Rinteln,31737,Am Kloster,99
23095,Landkreis Göttingen,Bovenden,37120,Leinetal,4
5910,Landkreis Dingolfing-Landau,Dingolfing,84130,Laaberstraße,7
22415,Landkreis Main-Kinzig-Kreis,Großkrotzenburg,63538,Friedrichstrasse-Parkplatz,0
11398,Landkreis Westerwaldkreis,Bad Marienberg,56470,Bismarckstr.,59
1636,Landkreis Rotenburg (Wümme),Gyhum,27404,An der Autobahn,3
3716,Landkreis Esslingen,Denkendorf,73770,Furtstraße,2
10441,Landkreis Zwickau,Zwickau,8058,Schubertstraße,0
25802,Landkreis Esslingen,Esslingen,73732,Wäldenbronner Str.,1
23481,Landkreis Rotenburg (Wümme),Bremervörde,27432,Alte Str.,35
25808,Landkreis Esslingen,Denkendorf,73770,Mühlhaldenstr.,109
19271,Landkreis Karlsruhe,Ettlingen,76275,Zehntstr.,1
12232,Landkreis Landsberg am Lech,Landsberg,86899,Epfenhauser Str.,12
26319,Kreis Coesfeld,Lüdinghausen,59348,Berenbrock,1
12246,Landkreis Landshut,Essenbach,84051,Jahnweg,22
15624,Landkreis Sömmerda,Gebesee,99189,Siedlungsweg,0
2372,Stadtkreis Stuttgart,Stuttgart,70180,Zellerstr.,67
3844,Landkreis Heilbronn,Löwenstein,74245,Rathausplatz,2
12233,Landkreis Landsberg am Lech,Landsberg,86899,Waitzinger Wiese,1
17123,Landkreis Lüneburg,Lüneburg,21335,St.-Ursula-Weg,5
4746,Kreisfreie Stadt Oberhausen,Oberhausen,46047,Bismarckstraße,53
19081,Landkreis Esslingen,Esslingen,73728,Ulmer Str.,76
17449,Kreis Coesfeld,Coesfeld,48653,Friedrich-Ebert-Str.,7
25042,Stadtkreis Stuttgart,Stuttgart,70569,Pfaffenwaldring,59
12337,Landkreis Mühldorf a. Inn,Ampfing,84539,Industriestraße,13
12797,Landkreis Starnberg,Gauting,82131,Mühlthaler Weg,22
28324,Kreisfreie Stadt Oberhausen,Oberhausen,46147,Burgstraße,11
3046,Kreis Ennepe-Ruhr-Kreis,Witten,58452,Bommerfelder Ring,108
17523,Kreis Ennepe-Ruhr-Kreis,Witten,58453,Eckardtstraße,36
19205,Landkreis Heilbronn,Löwenstein,74245,Maybachstraße,31
10861,Kreisfreie Stadt Köln,Köln,50678,Mainzer Straße,42-48
26384,Kreis Ennepe-Ruhr-Kreis,Witten,58452,Uthmannstraße,17 (2)
2338,Stadtkreis Mannheim,Mannheim,68305,Sandhofer Str.,176
20967,Landkreis Oberallgäu,Waltenhofen,87448,Plabennecstraße,30
1666,Landkreis Schaumburg,Rinteln,31737,Am Essmannshof,999
26386,Kreis Ennepe-Ruhr-Kreis,Witten,58454,Hörder Straße,330
23170,Landkreis Heidekreis,Soltau,29614,Am Bahnhof,7
15592,Landkreis Saale-Holzland-Kreis,Stadtroda,7646,Gernewitzer Straße,0
10174,Kreisfreie Stadt Düsseldorf,Düsseldorf,40212,Königsallee,70
2362,Stadtkreis Stuttgart,Stuttgart,70174,Keplerstr.,7
4747,Kreisfreie Stadt Oberhausen,Oberhausen,46047,Schwarzstraße,71
10175,Kreisfreie Stadt Düsseldorf,Düsseldorf,40212,Königsallee,56
3709,Landkreis Esslingen,Esslingen,73734,Uhlandstr.,25
25714,Landkreis Enzkreis,Keltern,75210,Durlacher Str.,10-12
23174,Landkreis Heidekreis,Schneverdingen,29640,Schulstraße,3
11817,Landkreis Bamberg,Hirschaid,96114,Mühlfeld,1
9530,Kreis Stormarn,Glinde,21509,Holstenkamp,1
3698,Landkreis Esslingen,Esslingen,73730,Plochinger Str.,7
3294,Kreis Lippe,Bad Salzuflen,32107,Sylbacher Str.,199
22305,Landkreis Hersfeld-Rotenburg,Ronshausen,36217,Kasseler Str.,1
21252,Landkreis Straubing-Bogen,Bogen,94327,Mussinanstraße,21
9627,Kreisfreie Stadt Neumünster,Neumünster,24537,Wasbeker Straße,330
4880,Kreisfreie Stadt Neustadt an der Weinstraße,Neustadt an der Weinstraße,67433,Am Speyerbach,2
9765,Landkreis Saale-Orla-Kreis,Bad Lobenstein,7356,Am Alten Hügel,14
18177,Stadtkreis Heidelberg,Heidelberg,69120,Tiergartenstr.,3
13008,Kreisfreie Stadt Berlin,Berlin,10555,Flotowstr.,12
25803,Landkreis Esslingen,Esslingen,73733,Sulzgrieser Str.,105
21439,Kreisfreie Stadt Berlin,Berlin,10587,Fraunhofer Str.,33
20345,Landkreis Cham,Blaibach,93476,Kirchplatz,8-10
25797,Landkreis Esslingen,Esslingen,73728,Urbanstr.,8
6470,Landkreis München,Brunnthal,85649,Münchner Straße,5
4470,Kreisfreie Stadt Frankfurt am Main,Frankfurt am Main,65929,Industriepark Höchst Tor K801,0
15600,Landkreis Saale-Orla-Kreis,Triptis,7819,Am Postberg,2
24671,Landkreis Schwarzwald-Baar-Kreis,Villingen-Schwenning,78054,Hegaustr,17
26316,Kreis Coesfeld,Billerbeck,48727,Am Bahnhof,1
6476,Landkreis München,Unterschleißheim,85716,Landshuter Straße,26
7725,Landkreis Teltow-Fläming,Ludwigsfelde,14974,Bruno-Taut-Straße,2
9529,Kreis Stormarn,Glinde,21509,Ahornweg,4
19269,Landkreis Karlsruhe,Ettlingen,76275,Bergsstr.,1
12071,Landkreis Freyung-Grafenau,Grafenau,94481,Frauenberg,13
21756,Landkreis Dahme-Spreewald,Schönefeld,12529,Kirchstr.,15-17
12891,Landkreis Weilheim-Schongau,Eberfing,82390,Escherstr.,1
11063,Kreisfreie Stadt Koblenz,Kobklenz,56073,Pastor-Klein-Straße,19
19080,Landkreis Esslingen,Esslingen,73728,Ottilienplatz,18
6494,Landkreis München,Oberschleißheim,85764,Mittenheimer Straße,64
19114,Landkreis Freudenstadt,Freudenstadt,72250,Straßburger Straße,349
16425,Landkreis Rheingau-Taunus-Kreis,Bad Schwalbach,65307,Bahnhofstr.,40a
3927,Landkreis Karlsruhe,Waldbronn,76337,Talstraße,1
21800,Landkreis Märkisch-Oderland,Vogelsdorf,15370,Frankfurter Chaussee,37
22183,Landkreis Darmstadt-Dieburg,Schaafheim,64850,Wilhelm Leuschner Str.,12-14
3288,Kreis Lippe,Bad Salzuflen,32105,Herforder Str.,30
27008,Kreisfreie Stadt Bielefeld,Bielefeld,33615,Siegfriedstraße,5
16624,Landkreis Rostock,Bützow,18246,Bahnhofstr.,0
25044,Stadtkreis Stuttgart,Stuttgart,70587,Epplestraße Nr.,55
11065,Kreisfreie Stadt Koblenz,Koblenz,56077,Lehrhohl,52
11380,Landkreis Südwestpfalz,Ludwigswinkel,66996,Am Sägmühlweiher,1
22923,Landkreis Cloppenburg,Friesoythe,26169,Ellerbroker Str.,1
